ElTorque,ShTorque,Bicep,Tricep,AntDel,MedDel,PosDel,Pec,LowerTrap,MidTrap,Task,TrialNr,Su,Arm
6.597913644000001,20.976597258000016,0.43504986652635425,0.28736750336276684,0.23987290540590692,0.14099075918194737,0.10255952299797906,0.020282567486075515,0.5670647454613406,1.0047339276881728,50%,6.0,c08,Right
5.728550164000019,20.36528551600014,0.3264004772858437,0.30806421998788874,0.24964793935520685,0.16771299106609208,0.14646268553066188,0.02058246409073761,0.5689277909416242,1.0826405662201948,50%,7.0,c08,Right
7.19048592199998,19.48442376599978,0.4088671426537862,0.2861189277505238,0.1590768782254044,0.12397118687613735,0.10036600883922873,0.025558557833357823,0.4828676766778663,0.7707836453489292,50%,8.0,c08,Right
6.4271124839999745,19.840544594000026,0.30274620171703287,0.2746736747516196,0.19053771996614374,0.16003809286189213,0.12207195978829913,0.02230689179493102,0.41930663272483926,0.6459460988550577,50%,9.0,c08,Right
7.334140128000006,19.67111719599994,0.3056026242551008,0.3869643530232328,0.15760353244431216,0.13248184257584275,0.12846418704447335,0.022085904632244868,0.417336898719387,0.884827535588011,50%,10.0,c08,Right
6.432588790000039,4.515938991999975,0.14144951407980677,0.18472175162627957,0.040103325847803704,0.01924032392216566,0.03305193102461419,0.028808074045002494,0.13870322270414115,0.13338947481119343,10%,1.0,c08,Right
5.318651852000001,4.563438230000015,0.17031935687164187,0.16776161508519477,0.05044013019076921,0.023356500234153196,0.046489628860160455,0.032176080750760845,0.14112571351584957,0.1449596753995044,10%,2.0,c08,Right
6.355951875999971,3.8975394820000395,0.11220773199441345,0.1497677438046587,0.02326691853854287,0.018876402099407594,0.025254657750114592,0.03392689408983658,0.17843274489348643,0.1540129748710537,10%,3.0,c08,Right
6.465881450000029,4.661491000000003,0.20134943065812688,0.19898817452487172,0.05603010503809506,0.024683377563938225,0.04448793576768034,0.04804346818483624,0.27013673258983345,0.11977031670896755,10%,4.0,c08,Right
6.569727752000036,4.495793714000024,0.13336746608689762,0.15520882407122646,0.024972822993724882,0.020964097972028216,0.03982391792880258,0.03757982749596622,0.17435910052798986,0.14559336509047444,10%,5.0,c08,Right
6.569363207999996,4.479094999999978,0.11760380779507551,0.16278215335190607,0.023976498807486542,0.018977825375179634,0.018705040236429223,0.033070335847984744,0.14765001145949588,0.1373484884666593,10%,6.0,c08,Right
6.430808544000014,4.701453367999959,0.13824058786774163,0.18475623668660127,0.03218735855923196,0.025072849218255183,0.050719623404596584,0.030839428802147628,0.1741721955669907,0.173709603058664,10%,7.0,c08,Right
6.378855614000007,4.565985735999989,0.1490009218415147,0.1545899616228244,0.04289724905401448,0.021259962866677678,0.044837976277622746,0.03531554182952994,0.2328059306770782,0.062337716676472574,10%,8.0,c08,Right
6.724239901999995,5.765515964000005,0.13041771108891437,0.159462885869856,0.04013859229848417,0.02012770455260821,0.03769364627040542,0.03613178352895269,0.2642261658174637,0.14462059707137073,10%,9.0,c08,Right
6.408995423999988,4.455224672000016,0.13402372296438847,0.1718198045022608,0.02861677838309412,0.018831738916449084,0.029317770736354266,0.03331080509444448,0.20474002474355615,0.12434152116130198,10%,10.0,c08,Right
7.290401379999969,9.802719999999988,0.10355939303500582,0.16969650770171626,0.0865138084216609,0.09328417940632566,0.05472637225801252,0.025608946319356923,0.16756802865828807,0.09259445738432716,30%,1.0,c05,Right
7.236584208000013,10.028689000000037,0.08394527261804227,0.13923934975795163,0.09822950038536457,0.08658671513175181,0.05300317662298856,0.047644370346882445,0.1935272952716226,0.09339411447596911,30%,2.0,c05,Right
7.242360999999979,10.04473287000013,0.08620392795411264,0.14570787834977394,0.0952403651881578,0.07436333150431519,0.06141393907074835,0.03951459940524758,0.2081369081591475,0.09024466916448673,30%,3.0,c05,Right
7.109756273999984,11.485295992000145,0.08941161209203846,0.1424393330926167,0.10564399593520794,0.10636305045505116,0.07968741490251871,0.05383210578667395,0.3201159880340808,0.09848607202660183,30%,4.0,c05,Right
7.43339329199997,9.996128876000027,0.07928442606573133,0.1370871575095472,0.10152268073679484,0.09186757519673883,0.049190616341591324,0.02914555918105443,0.1945484262677514,0.0965736539611334,30%,5.0,c05,Right
7.044689484000069,9.91593096799999,0.07410466188761194,0.14729341702335463,0.1013126063220393,0.10870559096077136,0.059439632970763816,0.0483637199249307,0.21322897195619422,0.10143823963099452,30%,6.0,c05,Right
7.105362633999992,9.356286736000007,0.06163846638948998,0.10530622268944095,0.08554510040086703,0.08242814010950626,0.05577414530463873,0.04273019113620024,0.1883152944734936,0.08974653662309509,30%,7.0,c05,Right
7.452001684000012,8.784267900000081,0.07252805551978707,0.15437912386461106,0.07835890444653754,0.07251795036572299,0.05657757320211066,0.055319331188472216,0.20273127355393109,0.08532823721235619,30%,8.0,c05,Right
7.299064601999998,10.329997678000133,0.08016941675885247,0.15247199173292356,0.08535343874578549,0.09078019528119972,0.07854818406676471,0.05992495699776376,0.1889150513919155,0.09591737306410969,30%,9.0,c05,Right
7.0954271319999895,9.956605208000019,0.06997420848997002,0.11977957397034739,0.10634761049351808,0.08949926709897468,0.04675773174739793,0.03902945426619321,0.148868187189513,0.09671724533173408,30%,10.0,c05,Right
6.992545135999965,15.002032999999928,0.10764424677339844,0.1798143104567574,0.19847566890404492,0.20037930759204223,0.14117169265609048,0.05299692368278089,0.25559514183614435,0.21747168393145738,50%,1.0,c05,Right
7.321766848000038,14.913324760000163,0.11579118462276973,0.25906656317659726,0.17889906429826694,0.24037304648650365,0.1652135525546518,0.05789100365410615,0.25087630022881124,0.19664467374730443,50%,2.0,c05,Right
6.512678999999974,16.6902614260002,0.13268360161221912,0.25918425873727324,0.2507809235123571,0.29358959752125585,0.13992133073691068,0.07006106946098788,0.2229569685149793,0.1711462120359791,50%,3.0,c05,Right
7.3833253139999835,16.544781535999867,0.09625865528980677,0.2484459573040897,0.1961779149337795,0.27513587227772074,0.08635187339423926,0.048604308989393025,0.24657302078231383,0.17961285242436958,50%,4.0,c05,Right
6.961204816000026,14.913231716000078,0.07879729058788716,0.18968935443601573,0.16228685561615946,0.19669071618577758,0.07647243700193163,0.036757286946521556,0.17526694324024422,0.1361974285770339,50%,5.0,c05,Right
6.268244740000032,16.405376013999827,0.11139333798313233,0.27655747205373027,0.18304796477356758,0.25570864651943975,0.09726951900806545,0.041163603520397635,0.21931963732783855,0.15411685974321218,50%,6.0,c05,Right
7.195577194000048,16.346946956000053,0.10266900163720193,0.2361258913181185,0.18271519769263045,0.20844686971672788,0.09984305548467631,0.04067240074425764,0.2516586771150244,0.16225504155941736,50%,7.0,c05,Right
6.87812886599993,15.912304140000147,0.09993041065031504,0.2597432466677703,0.1721780689331829,0.21589155799070472,0.11188734081410903,0.051399368437984205,0.20163206474504594,0.13569671963081548,50%,8.0,c05,Right
6.7357615160000295,17.29821600000003,0.11998407238516512,0.33333970572997085,0.2180216085691428,0.2906036297855785,0.17928584604519215,0.03885260353383737,0.2231903437677057,0.17400579082677425,50%,9.0,c05,Right
6.916959176000045,15.855913764000048,0.09306759160263982,0.21983124684377267,0.1733734581913391,0.24361476977972205,0.08293340757585466,0.03844666780798648,0.17000249360898195,0.136245147846901,50%,10.0,c05,Right
7.073721899999964,4.993551999999953,0.09204476638250388,0.1750914868460023,0.05807048068578353,0.07152664999122288,0.025532080554904676,0.0164145952606962,0.15386671128620308,0.03492304802564626,10%,1.0,c05,Right
6.6459208980000275,4.889627419999973,0.06371676180028761,0.13573468018715118,0.04507321933804168,0.0668655939510429,0.021950538093556803,0.01706431873044376,0.1081445927698274,0.04080430739261791,10%,2.0,c05,Right
6.885349539999976,3.3510149999999754,0.05859323416930223,0.12356375745625366,0.03593499970707262,0.06517292066280812,0.01955738401843621,0.01499810711102233,0.08669485228271688,0.04527455239761803,10%,3.0,c05,Right
6.692875240000017,3.3749678199999784,0.05035693387654043,0.13622095797084252,0.03171172836211614,0.06397072989984402,0.02004179345262103,0.015245051007462632,0.0725630861598488,0.03487710302866873,10%,4.0,c05,Right
6.685389431999974,3.4639999999999924,0.05859182514901262,0.13567915460765492,0.0398696715493764,0.06772031183366835,0.020794950951630302,0.014851901345968047,0.09055074568735039,0.03305197199915666,10%,5.0,c05,Right
6.446374709999977,3.4639999999999924,0.05632469906017204,0.12743724183135313,0.037834475223207854,0.07047740543485144,0.019077912962283974,0.016972412386684562,0.07181321347407023,0.04581739745208529,10%,6.0,c05,Right
6.9780606099999485,4.2570610739999735,0.07173848409310825,0.14169086609396633,0.040445702169072534,0.06708000889957182,0.02181960461765471,0.015113968195012683,0.09511956117072604,0.04043654103268943,10%,7.0,c05,Right
6.78686019199996,3.5450943579999987,0.06217601675084736,0.12345939622846938,0.03806020013338319,0.06703318473178356,0.02016341625368527,0.01295225372564982,0.09979554245588926,0.044868098736563194,10%,8.0,c05,Right
6.868031875999991,3.706873944000035,0.06100396896086304,0.15114943948580584,0.038996484942658956,0.07217632881671321,0.022097663357317048,0.017132668160719754,0.1288438375503929,0.03314632659631197,10%,9.0,c05,Right
6.44979650600001,4.994025559999982,0.07457143723781214,0.13499220829619424,0.03679501392016787,0.07451023948948982,0.02518591443781335,0.018928383296908068,0.14242082481969645,0.033121724761587965,10%,10.0,c05,Right
17.966780554000035,53.27190509599952,0.19516395787119653,0.0555040865490416,0.17107373496352274,0.14081296273534366,0.11440576818393312,0.14721016624280217,0.38415144615218016,0.2667094080253842,50%,1.0,c09,Right
17.802418296000052,52.712557900000185,0.27256501038478503,0.054912681369241295,0.20368440608923558,0.15931455720064522,0.13712472649708984,0.1552474992200891,0.33412504800105636,0.30777130027213073,50%,2.0,c09,Right
18.663557638000015,50.452499855999626,0.14064661213302293,0.04062714358730932,0.16358591670310688,0.14013931954409647,0.12682758811514674,0.12985529726043885,0.2906457818217569,0.26729522876486433,50%,3.0,c09,Right
18.224029010000006,50.67771093999962,0.18495431075938654,0.05002192583191426,0.17483096284551214,0.11043665620383179,0.08501561463353632,0.1370095115524062,0.3154638974339804,0.23353293240262488,50%,4.0,c09,Right
17.832177692000013,51.610351492000405,0.21897560764785662,0.06671397553365568,0.1528320620288911,0.1176539319412495,0.10592931391720525,0.12919706423832628,0.36287169840120026,0.2722112773665025,50%,5.0,c09,Right
15.534976190000027,52.23644896400016,0.12450066712826578,0.0422178774355681,0.15117123311792918,0.1374095245663731,0.12659997917606586,0.13650182381370743,0.33227423712645077,0.2666927616706853,50%,6.0,c09,Right
15.043698830000022,54.84035144200029,0.19176166848246506,0.06666120904818058,0.20924847960908832,0.20366591536083975,0.16873115918995826,0.1419645106970583,0.40132888197480304,0.35023099380727046,50%,7.0,c09,Right
18.096545507999984,52.94037007000029,0.19217274028284934,0.059820716478146824,0.13228549192283295,0.11529654735788528,0.10798081363339175,0.09320192224018764,0.2640613200246589,0.32476393665433934,50%,8.0,c09,Right
16.992958808,54.29556816599959,0.18337883084596912,0.05903152881137898,0.19055622481467366,0.1729279804200637,0.13006403205091085,0.10044273350287031,0.4091526393340306,0.33431834353752277,50%,9.0,c09,Right
16.694926550000062,52.478078723999914,0.20763361654452725,0.05582431235726177,0.19498707566148882,0.1413698797935354,0.1326915393461111,0.08147425320870776,0.32871023395876664,0.34525989522480477,50%,10.0,c09,Right
17.460288801999923,11.63311100000008,0.08715708111442504,0.019623287777779823,0.09027435825609921,0.031047875211583534,0.019029780320103978,0.0630152355407004,0.14356598731043888,0.04650936252107891,10%,1.0,c09,Right
17.462289147999954,11.458316440000038,0.06663126660166592,0.017017888278619605,0.1011476444103819,0.031818187776305296,0.019490455399926353,0.062417645502614805,0.15060778859441606,0.04393977030117317,10%,2.0,c09,Right
17.762202357999975,12.516463859999952,0.055946956050833226,0.019134962671708413,0.09710693071536615,0.037872713764944416,0.02439211305449385,0.059675227070963455,0.12982079176688607,0.049997986744465546,10%,3.0,c09,Right
16.76256472400006,12.042305341999915,0.06583788683556417,0.019066682258537863,0.08837126028958707,0.02815664737746393,0.01988993838844449,0.06205697338879397,0.14644800406495484,0.04464903012918733,10%,4.0,c09,Right
17.499075219999963,10.844286469999942,0.04985574487240806,0.021499909772050265,0.07656903729743794,0.02989033679524232,0.021078262317678023,0.057961780224637625,0.13811942250889922,0.04901452995436605,10%,5.0,c09,Right
18.083685784000014,10.939228610000058,0.046575805537870836,0.021036501260442732,0.10181603473444246,0.036736708577149925,0.022815269624688765,0.061517577842966235,0.12468556142607999,0.046589922548896594,10%,6.0,c09,Right
17.979994160000018,10.972029999999924,0.05325640319768807,0.0189388107792651,0.10421359843769823,0.036351632108351274,0.021340712710303453,0.06320182720230567,0.16002344390641665,0.03689446866086624,10%,7.0,c09,Right
18.54955358199998,11.256575500000046,0.058697269147923135,0.018691390209923213,0.08078090524298501,0.030455372344153717,0.02129909594193543,0.05926833276345536,0.12405710462999436,0.042585959601789285,10%,8.0,c09,Right
16.803092206000038,11.725053170000034,0.052015274348442296,0.023427700069117714,0.09738738371471431,0.04040830737872865,0.02441217893065873,0.06394089568307267,0.12173780046469983,0.04523365724655975,10%,9.0,c09,Right
17.514094139999976,11.027130940000102,0.06134695287928308,0.02140788362400128,0.09137069156956386,0.04074361048699545,0.024983902963478178,0.06088321220638144,0.125054321941678,0.03875750929337576,10%,10.0,c09,Right
18.299391557999897,32.835242355999775,0.09159121115890256,0.02337907109513152,0.1640617848433135,0.07632492487645418,0.05855796642009543,0.07365017350440295,0.17231471540921006,0.11191037214309657,30%,1.0,c09,Right
17.213155153999995,35.08320515599968,0.0910210494971731,0.02374145525557358,0.15695462179922948,0.07475189050662494,0.054882666717549426,0.0818575088070448,0.18105591254432055,0.09121729871225435,30%,2.0,c09,Right
17.753634283999887,31.74207781199978,0.09143042746442105,0.019380758048500483,0.12885559037422123,0.06895010083633876,0.04515119628888842,0.08338955730576796,0.159080020851101,0.09748436716471626,30%,3.0,c09,Right
18.19899523800013,33.48012726999985,0.0886157311955239,0.022436097050187575,0.1354383775121222,0.06840659357405691,0.05068866356603185,0.07506775090590155,0.17839331898055766,0.11053692830951704,30%,4.0,c09,Right
18.27063153600002,33.71859661199982,0.0898991938365648,0.02009538023448138,0.1459565329800162,0.0570430444644898,0.03553666693382197,0.0934698005007821,0.16572529798921262,0.09120179441820966,30%,5.0,c09,Right
17.720022635999957,33.46202123400024,0.09260469778746465,0.018998249646575465,0.12029132426386693,0.06215051039507435,0.03861376660455873,0.0760938506671203,0.18452229494490086,0.0987489148248849,30%,6.0,c09,Right
18.077857952000034,32.17037957799966,0.08934092216077837,0.023574754643740644,0.16165235046945642,0.06967890838066537,0.05173010148484428,0.06698330735825611,0.14813519020569355,0.1322485908756307,30%,7.0,c09,Right
17.72071352399999,33.14114634,0.09205976525917976,0.02107106674908406,0.13730854490751593,0.0712661701024425,0.04392986996543623,0.0695935567683136,0.17710909018108806,0.09618055235664343,30%,8.0,c09,Right
18.199094391999967,32.784564142000285,0.08900146383154466,0.021935451243213562,0.12855414374576205,0.06194326865153384,0.044363124072860485,0.07604144362903473,0.18491685575667496,0.09317197419629736,30%,9.0,c09,Right
18.236007562000026,31.248862735999655,0.07760413348642153,0.023202842627610125,0.12208584435073216,0.07286971376048446,0.051156131659055144,0.06882844466448823,0.1862912203546779,0.12354057334799204,30%,10.0,c09,Right
17.562828562000004,26.889273091999772,0.15487361433174537,0.1744883585612895,0.10280670162658988,0.1383239124385383,0.11062797381901715,inf,0.7951846096694322,inf,50%,1.0,c06,Right
17.450422032000084,29.29395104599977,0.1486921959581462,0.1970151148291159,0.1377485479995197,0.18515097615135512,0.1407196584978562,inf,0.8148287362051796,inf,50%,2.0,c06,Right
14.447694227999985,29.487677644000065,0.15945997515101307,0.1696572216799688,0.13026372498278319,0.1766647235834132,0.14724428157171496,inf,0.8095698648345897,inf,50%,3.0,c06,Right
17.614196526,27.402086246000223,0.15858997871514752,0.18666864555658938,0.11256690584500459,0.14284497875428165,0.18730542284540092,inf,0.8131623168685714,inf,50%,4.0,c06,Right
17.304552343999976,27.926811510000004,0.09092303621189733,0.1797323614157252,0.09916544269697176,0.1765249713001973,0.19790041906308517,inf,0.7427244629246942,inf,50%,5.0,c06,Right
17.79042874599999,31.49776019799979,0.1401992158080566,0.17967775373126554,0.1108722976643553,0.17115740758349418,0.1997665883546222,inf,0.7458961255287,inf,50%,6.0,c06,Right
19.656123249999983,30.858037260000007,0.11906823495327547,0.220844374928355,0.10935038535046504,0.16062320041000863,0.13441180949944898,inf,0.7623655000545948,inf,50%,7.0,c06,Right
17.54334398799998,26.238126461999872,0.13017839377284535,0.2093251716707284,0.09143247534651525,0.14980458094103943,0.1282145889447201,inf,0.789904112457919,inf,50%,8.0,c06,Right
17.012805687999965,33.35200792800026,0.1423889302445383,0.2023345466425844,0.13817220172624398,0.184641620151275,0.1490648107268234,inf,0.8095636860228974,inf,50%,9.0,c06,Right
18.69273198600002,28.96969751199988,0.11947472844471159,0.19977461767358123,0.09473213734702651,0.15120523989889884,0.13013734808941999,inf,0.7791329351676669,inf,50%,10.0,c06,Right
17.16464463399997,6.01621903999998,0.14659522657930435,0.14815064386416046,0.05336048730792666,0.13389094122263456,0.11075741131746138,inf,0.8144724006024496,inf,10%,1.0,c06,Right
17.01562011600006,6.65179585200001,0.1181854159450749,0.15892589330365642,0.045598348352096876,0.12910029112754212,0.10613022831346976,inf,0.7657936866135193,inf,10%,2.0,c06,Right
16.399197847999982,8.105429101999972,0.10615022115995305,0.15143213911826667,0.043414025794144225,0.13668822362908134,0.10673935159426565,inf,0.792548995172445,inf,10%,3.0,c06,Right
16.41247211800009,8.080143369999961,0.10607429475360676,0.15152514385202073,0.04380248438061359,0.13287998728898462,0.10599709718905578,inf,0.7385990521895406,inf,10%,4.0,c06,Right
15.930617779999952,6.64887573800002,0.09592338930252485,0.13495447424131965,0.06020497060519512,0.1131165551713065,0.09120035877984269,inf,0.8035153319962165,inf,10%,5.0,c06,Right
16.061366922000037,8.326359067999967,0.0748601588352584,0.14146639261621607,0.047308780296135694,0.1178258156761723,0.0951228617976486,inf,0.7644743346621026,inf,10%,6.0,c06,Right
15.392273457999918,8.148475445999962,0.07320453668348312,0.1636396854895999,0.04715833784973677,0.12525030329180567,0.102773592299601,inf,0.8192014026777135,inf,10%,7.0,c06,Right
15.613922743999982,6.96721496000002,0.07531420025590677,0.1453824188106158,0.03640621720813367,0.11707281730600863,0.09518348893609116,inf,0.7776400495236544,inf,10%,8.0,c06,Right
15.375445466000016,6.584998130000021,0.07653573516956921,0.14067223424411587,0.04385555246862321,0.11359414061591748,0.09222890827858293,inf,0.8042094667665989,inf,10%,9.0,c06,Right
16.549240002000012,7.337482110000019,0.10737582004019973,0.1369631934024711,0.039632004414291204,0.12618464008090605,0.10069257634292887,inf,0.746320004364522,inf,10%,10.0,c06,Right
16.791958840000024,21.607201392000125,0.1508170859983187,0.1686201556582633,0.08749086504098927,0.1480652576342662,0.10194943310533883,inf,0.8507042497469804,inf,30%,1.0,c06,Right
16.40345486000005,20.47685731400018,0.081921998632901,0.16886467687098508,0.07963454406083184,0.14202613019136828,0.09852611845168552,inf,0.7843918065382568,inf,30%,2.0,c06,Right
16.605410775999992,19.968302844000082,0.10215608612896186,0.18678381833085292,0.08439340476778932,0.16282029766377273,0.1111930755517426,inf,0.7623747682721336,inf,30%,3.0,c06,Right
18.744746436000046,21.978854196000015,0.11706496356225728,0.16618972334837356,0.0842281955158731,0.15497442469809322,0.11104105948944341,inf,0.7835086910460469,inf,30%,4.0,c06,Right
17.322073803999917,19.372498298000096,0.11326559512513179,0.15819235930962228,0.07105273722350652,0.12971682774439355,0.09737274062371752,inf,0.8667590136545917,inf,30%,5.0,c06,Right
17.800792610000016,17.956757892000002,0.20161130598455523,0.16322604237905797,0.07280610862569574,0.13904704324062456,0.10793840646548598,inf,0.7435046773632465,inf,30%,6.0,c06,Right
16.441178439999998,19.829262104000065,0.09747853914293103,0.16735435765114698,0.0817945404856569,0.14304739590717447,0.09503891887780858,inf,0.738958477198117,inf,30%,7.0,c06,Right
18.623049873999953,19.92593990799999,0.09546699098688437,0.1493423893223116,0.06752127093119024,0.1359103706267225,0.09330436870385582,inf,0.7687825473073906,inf,30%,8.0,c06,Right
16.726774896000006,20.219858523999864,0.10651953753048345,0.16205119576110605,0.06969477706952971,0.13793294017799365,0.0916718831858885,inf,0.8263187635125845,inf,30%,9.0,c06,Right
18.506945033999973,19.334540218000036,0.09893895354928342,0.17179937759513872,0.06583047522952658,0.13008495368911344,0.09751891834773115,inf,0.7663266453146914,inf,30%,10.0,c06,Right
